Actual,Predicted
80,83.44
50,55.96666666666667
227,217.31916666666666
48,48.200833333333335
211,208.95333333333335
115,116.24
152,145.14416666666668
142,137.82666666666665
8,18.591666666666665
25,33.92333333333333
256,252.2375
60,70.7875
304,294.46
87,92.58833333333334
51,55.22
3,33.3
198,206.22
349,342.6616666666667
79,84.1775
21,26.8925
269,256.8525
73,73.17083333333333
57,59.1425
159,148.61083333333335
241,245.26
116,114.61916666666667
6,21.0375
33,37.806666666666665
106,111.17166666666667
309,296.0966666666667
104,104.6825
132,131.4075
32,37.39083333333333
42,59.71
9,18.284166666666668
58,58.204166666666666
62,61.23833333333334
304,290.2525
137,136.12916666666666
50,57.89833333333333
117,110.455
80,77.75416666666666
70,73.68333333333334
230,237.18166666666667
87,83.27583333333334
16,31.920833333333334
296,285.76916666666665
127,122.09666666666666
62,64.37083333333334
289,277.82416666666666
116,110.58416666666666
190,186.39833333333334
183,173.85416666666666
174,162.83083333333335
7,16.365
146,143.27666666666667
19,26.706666666666667
200,202.76333333333332
329,326.0525
102,99.66833333333334
25,32.924166666666665
246,248.66583333333332
88,90.175
392,368.8475
209,208.66166666666666
295,291.3283333333333
140,143.5125
228,230.23416666666665
34,41.355
163,154.74583333333334
127,122.18583333333333
31,37.1025
135,130.98833333333334
180,171.34833333333333
38,39.42666666666667
165,156.10833333333332
112,115.295
99,106.88
44,50.031666666666666
7,18.766666666666666
40,53.94833333333333
180,179.62333333333333
121,119.2425
63,67.25
17,25.565
326,312.94666666666666
95,93.03583333333333
68,66.61583333333333
84,80.66416666666667
92,90.2475
20,26.86
87,81.96083333333333
133,131.47833333333332
216,207.76083333333332
197,201.8675
37,52.81666666666667
14,34.93416666666667
161,150.1525
281,271.17083333333335
382,364.93833333333333
217,225.75166666666667
161,154.01
73,74.1225
340,320.52916666666664
44,60.586666666666666
374,355.125
34,42.685
43,59.88666666666666
385,352.935
33,40.43083333333333
310,294.63
40,43.16
197,192.95
111,114.24
61,59.68416666666667
48,53.410833333333336
51,61.056666666666665
