Actual,Predicted
105,101.46333333333334
35,46.70333333333333
46,45.45916666666667
297,287.52916666666664
67,79.83083333333333
115,117.10583333333334
145,141.705
33,36.799166666666665
134,130.6975
50,60.96333333333333
25,29.916666666666668
149,140.57416666666666
9,24.000833333333333
337,315.7008333333333
29,34.4625
178,167.59
74,78.55666666666667
236,224.55
211,220.0275
70,67.13666666666667
183,172.52083333333334
79,73.90416666666667
124,116.3825
112,109.9075
188,187.99583333333334
94,93.01916666666666
331,318.36083333333335
113,110.6975
63,64.7225
95,98.54666666666667
434,396.0516666666667
91,95.90666666666667
103,102.80166666666666
123,122.08083333333333
54,75.41666666666667
310,302.56333333333333
71,69.55833333333334
188,186.59083333333334
85,81.56166666666667
35,40.14833333333333
236,241.82583333333332
36,38.63166666666667
116,120.90666666666667
174,162.27833333333334
105,112.4675
92,94.9625
383,358.9058333333333
179,171.60666666666665
40,42.4525
240,236.64083333333335
29,38.79416666666667
100,109.09416666666667
306,303.55916666666667
72,67.525
113,119.89166666666667
24,32.46666666666667
152,149.49833333333333
56,58.1175
74,84.87333333333333
31,35.04416666666667
6,20.516666666666666
251,250.34083333333334
414,385.2191666666667
152,150.04916666666668
40,42.46333333333333
112,111.92833333333333
335,324.1225
153,152.64
142,140.07833333333335
192,190.99666666666667
78,75.94416666666666
326,320.85833333333335
219,227.3175
124,116.20083333333334
49,52.56
171,169.13666666666666
73,76.43
58,57.8875
416,383.5308333333333
76,73.33083333333333
7,19.036666666666665
52,54.755
86,88.46416666666667
2,17.609166666666667
104,103.43583333333333
120,127.405
404,377.95666666666665
189,190.87083333333334
135,141.3525
166,176.0075
139,139.91166666666666
267,256.8408333333333
68,70.2725
112,104.78916666666667
241,231.2375
174,180.7325
23,38.0025
145,143.37166666666667
1,15.946666666666667
52,52.99
11,19.106666666666666
167,161.09833333333333
198,191.44083333333333
36,54.51916666666666
144,137.26333333333332
67,69.31083333333333
226,218.90083333333334
135,129.87666666666667
45,53.58833333333333
40,41.3
11,20.224166666666665
78,73.92916666666666
22,34.910833333333336
124,126.74166666666666
100,105.35583333333334
104,109.91416666666667
126,126.08166666666666
121,124.87416666666667
83,82.82916666666667
178,178.80583333333334
99,91.70333333333333
108,112.125
182,183.815
259,254.18166666666667
105,120.88583333333334
80,84.01
363,336.82916666666665
117,112.19083333333333
18,30.116666666666667
128,127.335
52,53.13666666666666
34,48.14833333333333
22,34.825833333333335
78,78.72
393,368.5258333333333
170,176.2
124,122.41333333333333
344,331.6425
38,40.100833333333334
108,100.89166666666667
26,41.48583333333333
434,399.5516666666667
90,95.26916666666666
145,140.9325
119,116.97083333333333
133,133.46333333333334
48,53.4525
175,184.07333333333332
289,276.775
244,241.83083333333335
113,108.14416666666666
1,20.536666666666665
40,41.44166666666667
156,153.88916666666665
46,53.81
