Actual,Predicted
50,49.02782617066591
219,218.02857658387381
92,89.51760139611802
32,36.638315438000326
307,291.3904643692677
114,116.3489506718218
8,21.07180152104813
298,289.35135964539495
79,87.15832941716194
250,247.99372808937468
434,394.19711363229214
61,70.13368913123833
5,30.797855568607453
34,46.96907047102184
137,133.31920360345316
72,70.95422832163813
117,113.77640932092638
40,43.19974368331368
40,43.23877392159594
54,57.74007062920232
18,26.70659561663398
92,95.36964526622457
149,137.61517694792903
344,326.73845152613006
108,112.1856155797104
136,133.98463050184563
175,160.0170374267656
64,65.04103823208744
21,34.36076394378359
4,18.8636596283618
29,42.370300339285954
69,80.37860894166626
416,378.53427149979643
172,163.69417134732316
70,71.8126907240505
247,248.3002944946302
1,17.522648136855885
71,82.10411119950876
91,96.26686259270089
51,57.2230234581624
199,193.4442896562438
160,151.06039130931575
110,111.48481107159613
110,116.6087359221089
176,179.58672717918756
105,109.16341092053914
296,288.07983823336497
352,340.0382227734465
29,32.368687669744396
81,83.79209770273867
56,64.11951376267862
382,361.95045165668535
160,148.93354957897182
136,134.35125795351368
34,43.36416577068074
88,86.04708733857429
368,344.35412800072606
37,40.72047479428977
327,320.4549716297296
93,84.21603297386038
94,95.20657891139636
352,339.8084429017038
86,93.4348059987486
362,342.3076500682445
207,223.51840629372887
92,93.72349164475025
2,19.78321442597755
3,16.725541514213266
337,329.29353063345883
12,36.33001074864868
387,362.74653158687715
130,130.47123388090546
133,128.93880091618
81,93.5700194764514
79,82.92759056857413
434,390.0928865740741
183,181.5292145928547
232,224.19510760389036
308,294.6861004838742
112,110.02391987979398
31,43.68624396895231
46,48.43659509223407
68,78.4002281194859
157,150.1534939650482
137,132.47188656344736
341,334.2578015498055
99,103.28939653873769
34,39.34490419253872
107,103.04944295290571
74,71.39999885307022
13,20.218499570748314
16,27.276903764423786
251,245.888578299018
72,74.12737241996071
234,225.31399445161261
103,108.97512127606771
24,29.515862244090187
95,92.24194762747966
73,70.02698694081924
85,89.1170401203431
266,268.811812905837
32,37.207954196380534
187,187.67646609857704
211,207.2791588820773
104,107.449405493527
298,294.0598407893809
224,235.43598093934972
189,197.66463558201062
360,341.4254472456954
377,352.2367834554943
296,283.55182800816266
117,115.9045301860933
107,112.25893193189658
13,25.09864518478969
353,332.1990136013369
1,17.78736057308386
188,203.60399732905984
118,127.2164626603224
12,27.00067236278142
122,120.95321840786232
159,155.05105054833547
346,330.6901343102995
61,64.10466514515673
90,92.95268974205783
374,355.79527583380286
100,94.58192979074424
105,97.7470183499038
182,180.70549788671295
95,98.17938209890976
270,264.34324627548455
105,109.72661056093044
407,374.5171389613927
68,69.8055334358025
141,131.30770397765335
178,178.60829496565526
91,89.90530160092206
296,291.75549981661857
307,293.9443327093877
44,48.049513335514185
241,237.74649053238915
9,33.91865722273797
54,51.6766504276969
35,40.47053643134964
414,387.7340873716262
43,45.27522785353388
137,132.4703813767016
7,28.950901606978988
87,90.87785316422378
105,104.40044735362359
270,264.9873403744734
106,105.03618622563988
167,155.69650694624846
365,341.02133877391793
83,85.97200869127224
186,182.47397242241792
9,36.51854135224198
46,54.78944341551294
16,25.03537892587812
17,26.936725509756243
157,144.9458614518994
289,271.9125967629395
41,38.813382111633494
8,32.49516599428711
249,248.73548169095156
332,326.02816729877946
25,28.54131042701499
1,14.195524515926282
99,99.20161732705772
88,97.3066824761752
141,134.49434335713252
124,120.8617205207312
133,133.41887497210973
215,219.5265730119656
50,55.09763182474839
105,105.1587196789575
86,88.05652973380334
199,207.4511159696328
58,74.09914557911772
180,188.303395814218
46,62.25139372469005
363,343.4622417755472
285,289.7279655786452
313,306.37901432522176
420,387.91122605866354
12,29.38432361536637
412,371.7798937775796
80,79.77283937599894
145,144.39861244886717
43,44.67952907279784
168,157.26003769262596
6,26.496150937786243
284,273.90978070175447
51,49.94030302948859
302,287.0083474459228
228,219.10988466789203
322,302.56635596510665
15,24.31946604872438
47,48.120738866406455
29,48.863508415085256
258,239.07086946486717
315,297.1874793422516
164,153.79669410442824
389,365.02169209146126
363,341.5167180760204
181,193.70787151274652
128,119.73655751526503
33,38.850394372394305
13,26.7802580901832
150,143.3604802046928
76,90.18400171650387
354,336.8655745645602
23,48.60889620551273
151,146.89056654344137
84,96.28849543585399
39,57.248594443930195
178,179.3534810155123
38,50.70828608462327
34,39.22735568199028
25,31.8968757393246
117,112.22446613400454
131,130.6997921552899
257,252.66614663989012
302,297.929946494528
419,382.55263303602425
347,328.3566407840019
65,71.91592335207724
76,74.51673796943149
162,166.85642920609618
60,64.183154942807
46,48.41737633638149
150,143.84257385139466
147,145.8308577857167
179,170.91379002819014
178,166.31690506923695
148,149.45143527898645
107,108.25998737398825
210,211.77675259570412
61,79.02891235096634
