Actual,Predicted
51,54.186414671051196
47,60.13365916101551
336,329.28250678451883
70,63.5554659762392
30,36.79489542436177
87,84.91345396511852
73,75.02051742622015
58,68.75440901396156
125,129.2680734028825
351,330.08813754207824
61,59.89601830933736
39,43.76957101055125
259,262.93942492537366
95,90.73512769856659
316,301.8459502052179
113,118.1557119144563
169,161.9470789950674
369,349.73710062818395
35,40.352289151656926
235,234.04257766370202
8,22.947293080042673
22,35.3201960007939
54,65.09730555641218
224,231.2069969368446
274,268.3265087816603
221,211.2130634490538
139,132.98892821758523
37,43.39922739059985
296,294.0023729515453
127,124.93284352434954
167,158.22297502990807
18,25.71984204831448
27,32.04365120071671
13,22.65076334710758
49,49.191548120741345
198,207.06631989879043
12,21.710058165372406
222,235.74703021195936
18,39.37368632679568
95,99.22855645575824
216,212.93147902921032
328,316.78066897216627
87,91.62989070690108
62,59.66526391110764
141,136.02568808217336
29,36.513491959951914
110,111.569943731957
15,23.608679499157326
279,268.2121615833699
174,164.5799990510371
21,26.623981704786228
114,118.46445552570192
25,39.43458991914947
187,173.8350338062967
227,218.7679222562498
141,139.17477922238848
151,145.48342980256805
180,181.4329612490369
84,81.69335111315849
173,156.7989811039413
168,176.92316261423412
106,109.00270284895264
434,400.83853406084654
19,35.70624794532372
328,315.0979358727195
28,38.256373073454434
165,160.21354971099316
227,228.22023151615062
100,106.24298688527892
11,24.779146415859575
176,163.76219985275327
26,33.174335187793574
26,32.793247929964586
24,32.98233360091038
315,304.7519131343421
213,216.3861305590864
4,16.45654182198426
391,370.29776738225337
325,321.13834596818526
118,112.2222048206817
175,165.24810139817097
85,79.70554332782761
194,192.22953225050742
5,23.46589169673388
106,109.70858844252277
105,104.56385416651763
69,68.39954851432496
52,63.674426536035654
165,152.7271114819643
86,94.16920293379071
123,120.24348650533682
44,59.28431018540153
53,64.39528107161777
112,109.96021695025142
280,268.57431764613636
89,83.2220444346274
316,306.6862582309666
23,31.894548231600364
164,156.18415372502693
61,58.910586507517266
109,114.52847296840172
107,101.7214498027915
110,104.10001729314926
146,135.21272857154295
111,116.90632211020574
353,339.67408861677103
299,291.44934858787747
149,143.02486249017272
254,246.662707732738
224,219.99682336121128
209,208.16044111504627
79,77.55959026657615
412,385.1656415343915
243,233.79869469419467
112,107.99111875757598
83,92.19956249901841
51,61.66537771606289
231,231.53243671798992
85,86.36145819699094
205,210.70272486888175
107,104.6393999236564
149,142.74018742749047
3,19.22921698288886
148,144.15238202296345
104,99.4149984216136
122,114.44365015220714
106,102.25830020680486
276,267.1846895584671
48,57.84903729573951
349,337.82877269782864
77,82.5527718908851
26,30.37366662994411
28,33.6047289866909
329,317.93612758687084
181,174.34948066885542
39,44.17528778914123
93,99.87344674960154
57,68.26976228929627
109,105.61540388878228
181,175.46815196037184
15,30.03050992648535
91,93.54808600415258
113,117.81441728897043
242,245.7373183918249
45,46.243607217279475
415,389.4412260676178
108,108.26930873455017
408,383.28209511267966
