Actual,Predicted
166,162.18083333333334
70,72.25416666666666
186,195.75416666666666
182,171.79916666666668
24,32.81333333333333
242,244.045
117,118.08083333333333
162,155.485
104,105.54166666666667
241,236.46916666666667
97,90.19
147,146.7275
169,163.445
252,242.7875
331,317.8575
207,201.6925
250,248.92083333333332
12,22.546666666666667
177,177.09166666666667
138,134.88916666666665
335,316.30583333333334
178,174.34
183,183.25916666666666
29,38.4175
326,304.2941666666667
233,224.08666666666667
168,165.9725
37,54.846666666666664
33,36.276666666666664
200,208.79916666666668
162,148.73416666666665
3,18.1875
71,80.43916666666667
319,312.9066666666667
24,28.9575
26,38.806666666666665
335,322.85083333333336
165,162.97333333333333
283,275.1933333333333
136,139.18583333333333
32,36.275
224,214.25
141,137.29083333333332
11,35.29333333333334
91,94.00416666666666
169,164.42916666666667
275,271.04833333333335
74,70.62833333333333
214,220.44916666666666
112,115.40583333333333
269,262.98583333333335
126,126.96583333333334
15,19.46
198,211.41416666666666
95,89.0375
390,366.5775
28,31.8875
2,15.788333333333334
173,164.35
151,144.56083333333333
248,240.22166666666666
434,401.50166666666667
47,59.49333333333333
82,89.42833333333333
138,140.735
112,112.37833333333333
87,87.47333333333333
346,336.58666666666664
434,395.01666666666665
211,214.75666666666666
200,204.00916666666666
37,38.48416666666667
11,23.56
19,26.740833333333335
114,115.7725
137,134.02166666666668
428,395.3825
141,138.87
222,213.98083333333332
92,88.55833333333334
64,69.1325
373,351.39416666666665
166,155.78666666666666
185,183.65416666666667
96,94.42833333333333
102,102.95916666666666
103,99.96416666666667
7,17.84
208,213.47916666666666
48,53.2525
174,172.90416666666667
174,179.07083333333333
294,289.58166666666665
95,91.18416666666667
188,197.17833333333334
120,122.335
2,13.569166666666666
62,62.388333333333335
131,131.16583333333332
112,110.77583333333334
122,115.82833333333333
201,196.4175
261,246.11583333333334
170,156.60583333333332
29,35.63
154,151.3125
95,93.97166666666666
31,33.4125
86,91.06
56,61.04666666666667
90,86.51166666666667
362,340.59166666666664
23,30.090833333333332
20,40.805
36,38.39333333333333
24,37.068333333333335
50,63.049166666666665
241,234.15333333333334
57,58.21083333333333
4,14.3925
308,301.0991666666667
23,29.2725
198,190.975
170,167.46166666666667
1,17.746666666666666
212,223.22416666666666
9,30.6925
237,240.56083333333333
233,224.60166666666666
118,119.81833333333333
9,18.111666666666668
125,118.18416666666667
52,51.94166666666667
59,56.49916666666667
45,47.1225
46,49.041666666666664
192,195.43
35,40.281666666666666
24,44.4925
39,52.00083333333333
310,293.6816666666667
237,225.32
53,69.35666666666667
77,76.63333333333334
251,246.29666666666665
88,87.4025
135,127.93416666666667
145,139.12333333333333
15,34.56583333333333
297,284.62583333333333
5,29.3875
130,131.18
36,37.51166666666666
103,104.70916666666666
268,261.8325
214,209.4025
258,256.20166666666665
117,117.61666666666666
281,270.74583333333334
73,83.39666666666666
8,19.984166666666667
46,49.1425
5,23.86
110,105.23083333333334
16,34.413333333333334
92,87.86916666666667
212,204.99416666666667
13,22.70916666666667
155,150.2875
38,42.32333333333333
125,125.95833333333333
143,141.6725
75,71.7625
394,356.1625
26,49.126666666666665
217,223.34083333333334
274,269.4558333333333
177,175.06166666666667
431,393.3016666666667
412,387.5133333333333
164,156.14
258,250.14
183,167.57666666666665
29,47.916666666666664
1,27.55
133,137.695
219,213.3325
91,92.85
44,44.229166666666664
126,125.12916666666666
66,81.30583333333334
157,155.5625
235,245.43166666666667
144,138.30916666666667
35,40.635
47,45.92916666666667
29,38.65
9,32.27333333333333
71,69.40916666666666
39,50.401666666666664
98,103.7325
195,203.345
28,31.864166666666666
389,365.2966666666667
58,60.73916666666667
248,249.36166666666668
34,48.016666666666666
416,388.47
168,154.865
248,249.15583333333333
12,20.203333333333333
298,293.08666666666664
44,46.913333333333334
75,87.27083333333333
359,351.9625
390,359.48
201,201.68833333333333
16,27.231666666666666
248,243.31083333333333
343,329.285
97,106.22416666666666
192,188.91916666666665
76,72.49333333333334
114,115.7875
120,116.74666666666667
208,210.88916666666665
188,187.95916666666668
165,158.47
35,49.6925
3,17.97
118,119.55666666666667
7,25.406666666666666
312,299.7075
59,59.90083333333333
82,87.93083333333334
42,50.814166666666665
32,46.44916666666666
56,66.76833333333333
63,72.48333333333333
78,80.2225
369,343.76666666666665
73,71.05583333333334
113,109.5525
55,56.19583333333333
109,104.84666666666666
126,118.88583333333334
53,50.145833333333336
155,146.52333333333334
302,292.2341666666667
2,18.2675
17,30.714166666666667
43,43.07416666666666
290,283.09
379,359.6175
345,326.77916666666664
16,29.66583333333333
237,233.69833333333332
104,109.08083333333333
28,47.065
120,123.63333333333334
396,368.8808333333333
82,95.8625
130,136.12
381,352.18083333333334
54,64.005
154,149.90083333333334
366,351.27416666666664
4,23.595833333333335
69,68.66333333333333
24,27.248333333333335
382,363.22583333333336
8,18.01
265,258.1616666666667
8,31.993333333333332
157,150.86
63,76.63
257,255.735
24,29.793333333333333
8,16.74416666666667
37,41.22
235,237.38416666666666
133,130.3625
198,193.77916666666667
20,23.811666666666667
112,112.455
9,17.8825
115,114.2925
208,218.56083333333333
50,52.00083333333333
236,238.75916666666666
159,154.29666666666665
121,114.57583333333334
21,36.69083333333333
7,27.2025
77,86.25666666666666
15,24.0975
21,36.03666666666667
49,52.126666666666665
32,40.295
260,257.21166666666664
7,23.1625
52,56.37166666666667
214,213.76
227,226.125
100,94.71083333333333
182,181.66666666666666
37,51.02916666666667
27,47.23416666666667
179,171.22583333333333
286,273.38166666666666
128,125.01916666666666
434,393.6791666666667
381,362.3066666666667
16,25.675
9,25.480833333333333
98,99.515
118,122.48416666666667
47,61.81
36,44.83083333333333
38,49.875
132,127.7825
270,267.7841666666667
434,395.0708333333333
227,226.7975
32,36.09916666666667
59,59.42
82,74.73416666666667
39,39.60916666666667
171,160.73
105,103.26416666666667
42,48.178333333333335
11,19.074166666666667
143,138.35916666666665
26,31.793333333333333
377,356.05083333333334
84,84.42166666666667
64,60.464166666666664
77,73.06333333333333
95,97.88333333333334
20,29.141666666666666
380,360.825
231,219.21083333333334
49,47.01583333333333
225,231.015
107,110.41166666666666
57,51.915
111,107.72083333333333
41,53.28333333333333
87,84.74833333333333
16,26.591666666666665
105,107.6325
50,55.07416666666666
84,86.495
60,58.51833333333333
84,83.46666666666667
138,136.39583333333334
42,55.275
66,71.80833333333334
185,183.7325
154,144.805
78,81.5925
35,40.48083333333334
103,111.80416666666666
434,394.30833333333334
188,199.63333333333333
193,202.50916666666666
128,119.7975
30,37.37916666666667
434,387.54083333333335
254,255.97083333333333
155,156.6925
108,103.78166666666667
5,15.931666666666667
27,35.55
157,153.38833333333332
154,151.905
217,210.9425
45,56.410833333333336
103,111.38083333333333
129,128.24083333333334
187,179.46833333333333
2,23.481666666666666
132,132.62166666666667
286,274.19
19,28.92
72,72.33666666666667
289,271.18666666666667
143,137.42083333333332
45,50.24166666666667
137,133.11166666666668
78,80.93666666666667
299,281.38166666666666
34,35.34916666666667
214,214.44083333333333
18,24.588333333333335
28,44.51416666666667
68,72.20083333333334
29,32.350833333333334
279,264.75
90,91.95333333333333
137,134.5375
173,165.36583333333334
258,259.49583333333334
92,86.6775
19,28.315
200,197.88916666666665
389,365.4225
46,42.53916666666667
130,125.9175
112,111.84416666666667
345,328.3541666666667
294,285.19
157,147.305
370,353.7266666666667
112,107.42083333333333
114,120.89583333333333
127,128.41583333333332
65,76.40833333333333
434,397.1791666666667
88,97.8325
293,290.4825
126,127.94583333333334
23,38.86333333333334
80,85.40416666666667
224,230.60416666666666
16,35.729166666666664
53,68.0725
412,383.885
156,144.47666666666666
1,20.425833333333333
150,147.9425
203,213.745
115,119.26666666666667
20,45.79833333333333
434,395.6825
316,304.2525
215,213.4475
49,50.7825
240,225.64666666666668
227,216.23583333333335
15,33.0475
45,51.42
310,303.4775
50,66.12
30,42.490833333333335
161,153.53916666666666
332,318.46
98,99.37
240,237.00666666666666
202,193.4175
377,354.0475
120,121.64
189,184.31416666666667
56,57.6225
106,106.27916666666667
15,42.6775
46,43.52
6,17.586666666666666
341,325.4875
50,57.58083333333333
148,145.16416666666666
131,130.51833333333335
55,63.39333333333333
417,390.09
65,63.299166666666665
105,111.79166666666667
31,44.7275
143,140.35333333333332
111,106.64333333333333
51,54.651666666666664
93,97.95583333333333
220,222.01916666666668
54,57.4425
299,295.5808333333333
142,133.16916666666665
40,42.53333333333333
54,63.00833333333333
107,105.63916666666667
119,115.5675
51,58.310833333333335
10,20.13083333333333
37,41.86083333333333
23,31.668333333333333
118,119.71916666666667
17,34.458333333333336
283,275.7758333333333
113,108.96583333333334
79,79.065
400,364.90166666666664
3,15.071666666666667
7,28.045833333333334
118,118.47666666666667
166,157.51666666666668
108,117.82583333333334
214,218.62833333333333
140,133.27666666666667
44,59.299166666666665
36,41.465
143,137.09083333333334
98,93.95833333333333
271,264.8983333333333
106,103.51083333333334
54,56.99
106,104.36416666666666
85,82.5425
284,272.44416666666666
252,238.73083333333332
2,22.496666666666666
64,68.31
192,198.11416666666668
59,56.7
86,80.3375
55,51.971666666666664
70,80.62583333333333
175,183.595
208,210.1175
81,83.41916666666667
195,198.69333333333333
173,160.97666666666666
106,98.84
126,123.30333333333333
26,37.555
112,115.78333333333333
198,203.52916666666667
65,72.13416666666667
56,54.34
85,94.45083333333334
20,29.420833333333334
34,39.01083333333333
293,272.15166666666664
68,75.39083333333333
33,35.9925
149,146.06333333333333
120,120.49666666666667
15,21.231666666666666
125,128.91833333333332
57,64.00666666666666
308,293.9841666666667
306,296.8233333333333
113,112.31083333333333
12,19.75
59,59.8975
90,98.67416666666666
40,46.969166666666666
51,52.45583333333333
28,41.839166666666664
31,35.82833333333333
434,389.74333333333334
376,354.70916666666665
87,94.175
256,241.59833333333333
137,136.85416666666666
36,46.14666666666667
228,225.62666666666667
72,77.79333333333334
29,32.560833333333335
143,141.75083333333333
38,40.43083333333333
127,124.23083333333334
40,58.2675
97,97.49
330,324.1875
95,103.96083333333333
16,23.6725
16,22.2575
179,165.61833333333334
37,40.861666666666665
408,374.27416666666664
3,17.371666666666666
104,102.97166666666666
1,17.371666666666666
69,81.80333333333333
50,51.178333333333335
15,36.160833333333336
34,46.52583333333333
33,44.7725
288,269.94
276,276.3283333333333
195,200.19666666666666
111,104.31416666666667
214,220.325
241,236.3875
107,106.86833333333334
169,163.23916666666668
61,73.31583333333333
259,257.8858333333333
238,227.73416666666665
57,52.5
36,46.656666666666666
20,42.085
60,60.31666666666667
357,342.485
198,207.40666666666667
314,296.095
115,113.29916666666666
100,97.16166666666666
76,70.305
288,279.48833333333334
39,41.995
42,52.67916666666667
367,349.9691666666667
308,294.3383333333333
248,236.4075
267,259.4475
222,214.0825
430,394.49083333333334
246,247.58583333333334
95,98.62
317,302.965
81,89.86333333333333
68,67.46083333333333
217,216.23083333333332
179,183.2925
180,183.685
37,48.51
36,58.10333333333333
70,65.35666666666667
159,147.3
90,97.48333333333333
30,45.36
143,139.56
16,37.9125
39,38.33416666666667
104,107.36833333333334
392,365.1358333333333
41,46.3925
41,45.86416666666667
394,375.05333333333334
3,21.614166666666666
30,31.238333333333333
360,343.1791666666667
412,385.85333333333335
77,72.94166666666666
180,185.7975
177,168.1775
114,108.2425
434,399.40833333333336
21,31.616666666666667
192,199.05583333333334
100,110.37666666666667
19,26.320833333333333
265,260.7375
266,267.6275
177,181.17666666666668
10,30.8425
209,199.55666666666667
65,68.3225
46,50.81333333333333
346,327.76416666666665
97,99.76583333333333
267,265.9008333333333
49,51.623333333333335
175,170.19916666666666
125,122.14083333333333
354,340.6075
87,84.74166666666666
427,391.0875
65,68.35666666666667
65,70.57583333333334
119,115.05083333333333
55,61.2025
89,96.87
13,26.879166666666666
26,41.48833333333334
30,38.18666666666667
71,68.5725
327,323.35083333333336
169,159.09666666666666
207,205.69583333333333
152,144.71166666666667
351,341.4166666666667
187,188.505
157,149.72916666666666
48,56.26833333333333
28,30.704166666666666
24,29.970833333333335
26,32.6075
39,51.35166666666667
61,62.47666666666667
180,181.81916666666666
170,163.42
327,320.42333333333335
121,116.57083333333334
2,14.928333333333333
276,268.42833333333334
4,22.510833333333334
228,235.625
38,44.208333333333336
31,38.818333333333335
204,215.79
80,82.65666666666667
47,56.58
33,40.435833333333335
409,387.24083333333334
127,130.13833333333332
155,151.69166666666666
144,142.12166666666667
192,202.2525
340,330.59583333333336
132,134.08833333333334
47,49.7775
112,106.72166666666666
34,38.196666666666665
233,223.78583333333333
72,67.02333333333333
120,119.52083333333333
210,211.93416666666667
85,85.33166666666666
248,231.16083333333333
99,105.02416666666667
60,63.39333333333333
102,106.96333333333334
