Actual,Predicted
49,61.185833333333335
64,63.41583333333333
50,56.4675
164,154.605
63,64.1975
20,45.63583333333333
116,115.46166666666667
6,19.604166666666668
186,185.76666666666668
23,31.815
170,159.90166666666667
209,204.1
40,45.675
222,224.0525
40,43.18083333333333
98,98.36833333333334
57,72.66333333333333
259,253.51916666666668
209,206.28583333333333
113,118.03
158,148.38083333333333
300,297.98
69,70.74583333333334
144,140.24333333333334
172,163.97833333333332
386,368.1383333333333
50,57.3425
23,33.76
6,17.63
82,89.11
116,113.66
3,22.291666666666668
247,234.51583333333335
129,124.68
247,246.14166666666668
25,41.09
111,110.90083333333334
20,38.0825
255,250.07083333333333
326,316.48
144,138.63
65,73.87666666666667
70,75.55666666666667
243,246.96916666666667
381,357.4608333333333
171,163.34
82,89.715
79,77.90333333333334
115,121.1975
245,240.32583333333332
119,123.08583333333333
135,130.45666666666668
9,18.9025
85,78.64666666666666
14,33.3175
45,47.92
118,112.13416666666667
55,58.42916666666667
204,208.42416666666668
279,271.6075
383,365.085
70,69.40833333333333
119,121.66416666666667
136,135.9575
155,152.31333333333333
89,88.78
43,57.035
171,169.935
165,162.32333333333332
434,393.49083333333334
48,59.06666666666667
63,61.23
183,179.17916666666667
56,68.36666666666666
74,72.75416666666666
75,72.62333333333333
72,68.71083333333333
7,26.625
55,68.29166666666667
206,204.04166666666666
169,161.84583333333333
398,371.12166666666667
278,263.35333333333335
32,48.7225
244,247.55166666666668
331,313.1533333333333
162,152.08916666666667
59,62.05083333333334
60,59.78
314,302.8308333333333
3,15.140833333333333
71,69.755
328,321.9741666666667
26,31.231666666666666
80,84.40583333333333
246,243.575
119,116.225
21,40.135
370,357.51416666666665
48,49.80416666666667
21,30.4
106,106.92
87,91.4675
112,103.7325
269,263.89916666666664
105,106.68416666666667
288,268.2291666666667
336,325.6116666666667
156,149.89083333333335
169,161.61083333333335
307,301.7975
12,37.3775
69,71.88583333333334
267,257.3625
87,97.16666666666667
150,146.82083333333333
154,153.8
15,41.248333333333335
1,25.2775
207,201.81
125,127.8825
81,76.20833333333333
229,218.53833333333333
319,308.64166666666665
119,125.31833333333333
86,80.3275
53,59.93833333333333
108,111.90833333333333
40,48.02
14,23.099166666666665
50,59.11333333333334
142,137.90583333333333
22,33.26083333333333
415,380.4875
6,26.980833333333333
292,279.16333333333336
255,245.04833333333335
128,127.01833333333333
144,137.38416666666666
32,36.5525
86,78.93916666666667
80,75.06333333333333
8,18.24416666666667
79,72.6075
114,117.11666666666666
1,22.623333333333335
434,396.7241666666667
62,65.8
236,238.37166666666667
2,22.5975
434,390.6425
161,166.08
252,256.4533333333333
100,109.8775
8,19.343333333333334
199,204.54333333333332
198,212.9725
182,188.78583333333333
266,267.49
124,120.645
12,22.55666666666667
115,115.545
227,215.58916666666667
151,144.835
116,118.615
66,64.725
41,44.43833333333333
65,75.4175
100,99.75666666666666
175,183.30916666666667
307,306.13416666666666
29,36.170833333333334
114,112.82833333333333
20,27.7975
40,40.08
141,137.34583333333333
155,144.45
162,160.71416666666667
102,107.02083333333333
74,82.09083333333334
27,35.51083333333333
434,400.59166666666664
23,26.519166666666667
209,213.13666666666666
119,116.0125
204,200.30666666666667
179,171.8725
31,32.74333333333333
25,29.696666666666665
3,19.98
159,158.14166666666668
17,21.335
119,121.825
31,50.028333333333336
84,79.845
262,256.6625
139,138.11416666666668
123,117.705
1,16.075
202,212.72083333333333
94,91.96333333333334
3,20.94
136,129.20833333333334
258,250.12
148,138.53583333333333
70,71.43916666666667
185,189.2375
179,167.42916666666667
51,59.634166666666665
261,256.06083333333333
434,400.7133333333333
353,339.23333333333335
42,44.8425
75,79.98166666666667
58,63.42666666666667
263,259.6166666666667
58,59.195
93,94.025
89,95.37833333333333
200,206.65333333333334
194,199.795
13,24.518333333333334
65,77.8675
35,41.50083333333333
162,157.83833333333334
91,88.465
270,270.08
195,196.89416666666668
45,47.35583333333334
24,31.4175
124,127.2725
120,124.53166666666667
44,46.61083333333333
304,300.17833333333334
80,82.915
163,158.5575
312,300.315
31,49.48166666666667
182,186.95666666666668
271,270.30083333333334
120,124.06666666666666
49,56.83083333333333
131,132.1525
86,82.8575
200,209.88333333333333
103,109.57333333333334
57,56.08
422,388.7275
296,294.95666666666665
70,68.68916666666667
229,219.1925
48,50.03916666666667
434,395.0725
11,38.08083333333333
106,110.1375
71,78.62666666666667
67,65.73833333333333
86,87.20083333333334
138,132.74833333333333
261,251.82583333333332
117,111.62416666666667
144,135.17416666666668
204,203.87333333333333
12,18.585
178,185.215
59,59.65833333333333
52,53.66833333333334
13,28.371666666666666
234,240.57
284,282.6725
30,35.3825
31,40.90416666666667
257,250.44
26,33.61
22,37.4075
99,101.58416666666666
217,231.93833333333333
333,322.71666666666664
57,56.3625
128,121.16583333333334
127,127.37916666666666
38,41.251666666666665
192,188.22916666666666
106,110.54416666666667
162,154.57666666666665
14,20.569166666666668
76,72.06083333333333
179,172.28916666666666
71,71.14583333333333
31,36.4975
78,80.86
92,89.94916666666667
33,40.30583333333333
54,63.0575
117,110.24833333333333
89,90.745
20,44.281666666666666
6,26.270833333333332
140,137.85833333333332
39,56.163333333333334
193,199.13916666666665
434,394.60583333333335
1,15.0025
434,395.72833333333335
316,300.2325
178,183.72666666666666
84,82.98333333333333
434,392.8908333333333
55,66.33916666666667
58,61.291666666666664
82,78.09416666666667
62,67.87666666666667
52,62.281666666666666
230,230.04666666666665
39,44.90416666666667
38,54.59
67,68.3575
56,58.339166666666664
10,35.196666666666665
41,47.91166666666667
349,329.24833333333333
305,297.3466666666667
162,155.3075
255,257.2675
60,67.94166666666666
2,20.403333333333332
238,237.53333333333333
73,72.82583333333334
34,42.14
17,37.755
433,391.0025
70,80.63583333333334
203,208.85
88,96.3475
85,81.01916666666666
142,138.97083333333333
140,136.98833333333334
200,204.85333333333332
40,51.30916666666667
30,34.528333333333336
173,166.55916666666667
32,36.375
87,80.4775
17,23.955
38,41.130833333333335
2,14.448333333333334
131,128.045
83,83.09083333333334
8,19.9575
110,121.90833333333333
60,64.63083333333333
69,88.8725
291,274.19166666666666
187,188.685
89,103.79583333333333
216,214.78333333333333
299,283.98083333333335
203,200.225
19,28.523333333333333
388,371.59
299,294.87416666666667
418,395.7441666666667
45,46.7875
217,214.57333333333332
127,131.94583333333333
178,170.11083333333335
205,218.48666666666668
18,24.295833333333334
225,210.615
174,178.72916666666666
264,250.25166666666667
181,177.85166666666666
61,63.391666666666666
168,155.19166666666666
116,118.60833333333333
75,73.715
251,253.73083333333332
222,225.60833333333332
344,324.6675
60,58.8625
41,49.435
187,197.79083333333332
100,103.54083333333334
58,56.67166666666667
164,152.6125
70,75.5425
106,104.49333333333334
72,77.57333333333334
174,174.055
92,90.0025
155,147.28833333333333
434,398.57
11,27.034166666666668
213,201.80416666666667
34,37.3775
141,137.18
357,342.2525
183,183.0975
53,57.67916666666667
152,143.90083333333334
65,61.98166666666667
250,242.47166666666666
46,56.95666666666666
37,37.54416666666667
11,21.361666666666668
25,27.9175
34,34.72
434,402.69916666666666
139,132.69166666666666
67,65.72
199,198.9625
106,110.04333333333334
144,141.08833333333334
232,240.645
108,109.79166666666667
83,90.035
21,28.974166666666665
143,132.35333333333332
54,56.928333333333335
25,40.0575
57,56.885
17,26.636666666666667
39,51.48
132,130.5675
81,89.57
158,146.2325
273,265.68
310,306.995
114,112.83583333333333
12,30.555
6,19.990833333333335
29,34.151666666666664
328,320.89916666666664
176,187.7125
74,74.80666666666667
58,60.4825
72,67.29416666666667
16,27.885
76,81.655
51,62.0275
41,42.265
434,399.7075
187,196.22916666666666
328,311.3475
254,246.60833333333332
252,250.41833333333332
17,21.195833333333333
76,78.79083333333334
117,115.13416666666667
25,39.25
220,223.87083333333334
4,16.513333333333332
404,370.04333333333335
126,124.35083333333333
118,118.21583333333334
70,72.25416666666666
194,190.07916666666668
310,292.1925
1,11.865833333333333
106,105.9125
83,82.155
116,113.15583333333333
123,114.58333333333333
138,135.4575
67,68.28666666666666
45,45.950833333333335
343,323.5258333333333
87,80.865
316,307.8875
36,42.97666666666667
102,109.3675
396,376.9683333333333
92,89.70583333333333
71,75.21
27,34.233333333333334
290,274.91333333333336
168,157.97333333333333
20,22.748333333333335
181,183.01583333333335
49,53.83
104,108.4975
278,273.615
233,220.41416666666666
268,262.5
1,15.101666666666667
174,167.83916666666667
28,33.63333333333333
434,397.19916666666666
89,95.34333333333333
52,50.700833333333335
34,45.39416666666666
177,168.15416666666667
3,17.55
1,28.3425
139,137.13166666666666
315,294.7683333333333
158,151.375
50,54.7775
42,49.09
27,47.49
104,106.16583333333334
192,186.46916666666667
376,350.7775
332,312.43833333333333
17,23.78
117,124.34
181,170.16916666666665
326,314.3566666666667
259,260.2658333333333
171,182.93
402,371.96166666666664
172,158.47833333333332
5,14.124166666666667
196,198.23083333333332
331,310.92083333333335
43,52.05583333333333
12,21.0975
6,27.46
231,233.2825
103,99.70333333333333
332,310.62
19,43.81166666666667
74,74.2575
141,141.29916666666668
71,70.98916666666666
100,105.99
171,161.76083333333332
117,119.1325
37,42.51916666666666
97,98.34083333333334
98,100.66333333333333
140,133.00833333333333
21,41.00666666666667
128,126.33583333333333
259,258.7
96,94.30416666666666
77,75.1925
31,37.81
153,147.80416666666667
10,22.141666666666666
171,160.7525
80,78.00916666666667
41,43.11
90,93.3675
88,92.47333333333333
116,116.07583333333334
42,43.16833333333334
79,86.88833333333334
112,117.66833333333334
75,89.79916666666666
278,264.25666666666666
115,108.575
49,52.94583333333333
46,63.348333333333336
215,218.49583333333334
97,92.97666666666667
108,111.84583333333333
32,48.69
74,81.54666666666667
60,64.7475
41,46.333333333333336
93,94.0825
66,85.71833333333333
113,116.45
98,113.2225
161,159.38833333333332
88,90.60833333333333
21,33.7175
84,96.515
35,46.8725
192,195.82916666666668
337,324.12333333333333
43,45.92583333333334
78,73.18333333333334
91,88.94916666666667
17,27.523333333333333
415,379.38416666666666
17,28.881666666666668
77,86.79166666666667
238,238.18
193,201.14666666666668
231,235.83
226,218.83416666666668
128,121.45
55,71.125
165,155.795
251,251.655
1,13.315
206,209.43
28,33.23166666666667
298,285.15
428,398.315
50,57.68666666666667
97,99.10083333333333
17,27.935
174,162.88833333333332
102,100.015
118,113.0875
25,33.553333333333335
89,85.765
15,32.215833333333336
274,262.74
34,39.43083333333333
78,73.45583333333333
155,149.36
201,194.29666666666665
346,330.06166666666667
60,56.54083333333333
154,145.755
166,157.41083333333333
20,29.421666666666667
79,79.41083333333333
189,179.38
72,69.21666666666667
99,102.56583333333333
30,43.775
154,151.64666666666668
433,401.91333333333336
75,70.2475
351,338.945
113,118.33833333333334
10,25.13083333333333
108,108.42333333333333
101,96.4375
77,82.715
8,16.403333333333332
47,45.79333333333334
195,191.5025
296,288.635
397,364.2083333333333
50,54.48583333333333
94,90.6175
21,31.725833333333334
188,185.73166666666665
44,51.33
170,161.02916666666667
10,22.7475
54,56.159166666666664
300,299.0391666666667
10,21.8925
192,189.91083333333333
181,186.77833333333334
103,109.5
220,215.14333333333335
107,108.485
123,119.69833333333334
121,119.4825
185,185.28083333333333
11,20.988333333333333
2,15.334166666666667
46,48.09
205,211.69333333333333
201,197.19166666666666
47,48.77333333333333
202,198.29833333333335
61,64.48333333333333
322,310.1666666666667
13,22.225833333333334
203,197.23666666666668
389,374.8933333333333
18,26.469166666666666
346,327.15833333333336
246,239.86833333333334
137,134.40583333333333
88,90.01833333333333
128,121.49
25,34.791666666666664
64,66.68083333333334
33,44.655833333333334
225,228.62833333333333
194,192.55
40,40.95916666666667
24,28.0375
286,279.7391666666667
137,137.54583333333332
404,379.99833333333333
28,35.153333333333336
73,68.41416666666667
34,48.615833333333335
1,17.399166666666666
239,241.89333333333335
81,81.565
6,26.425833333333333
65,61.8225
78,85.24416666666667
222,231.5
260,261.3908333333333
91,92.35583333333334
158,152.54416666666665
398,369.2183333333333
307,293.7058333333333
419,392.4425
92,91.57166666666667
139,134.38333333333333
27,33.1875
159,152.91
37,40.12833333333333
23,39.55166666666667
157,148.29
128,124.685
160,158.57916666666668
434,395.88416666666666
279,267.2416666666667
40,48.9275
224,225.59666666666666
295,287.375
8,31.8425
