Actual,Predicted
220,223.56916666666666
14,26.4375
108,106.36416666666666
131,125.47166666666666
92,86.59083333333334
119,116.2675
298,287.22
107,105.2075
217,219.97
271,271.265
148,141.72666666666666
211,216.62333333333333
343,322.25083333333333
4,31.135
242,246.29083333333332
101,100.98333333333333
242,242.31833333333333
27,35.524166666666666
112,107.40083333333334
59,62.28
36,47.785833333333336
248,238.52083333333334
317,304.9691666666667
263,249.93
94,93.61666666666666
107,101.20833333333333
210,204.63
99,105.505
13,28.9925
286,274.6141666666667
129,123.01083333333334
75,80.06916666666666
54,57.35166666666667
251,248.22
254,251.85583333333332
158,150.28583333333333
182,187.555
126,129.39083333333335
31,36.35916666666667
182,174.99416666666667
63,62.06916666666667
144,134.11916666666667
41,49.75
168,161.59666666666666
82,94.98583333333333
118,117.2175
105,104.79333333333334
150,146.0425
53,60.446666666666665
34,39.635
64,69.51583333333333
39,63.31583333333333
123,121.04583333333333
212,208.50916666666666
138,140.425
68,73.2325
338,321.85083333333336
178,171.12333333333333
69,69.7275
59,63.619166666666665
46,60.343333333333334
35,46.55583333333333
97,95.22916666666667
189,196.21333333333334
68,67.30166666666666
190,190.47833333333332
49,55.275
306,290.16333333333336
135,137.75916666666666
434,387.675
259,255.28833333333333
80,82.21416666666667
97,104.0825
125,119.57916666666667
76,79.20666666666666
387,353.18416666666667
5,28.6775
54,58.5475
27,35.486666666666665
324,312.89416666666665
111,114.83583333333333
434,400.4025
146,143.5575
83,84.39583333333333
151,141.695
133,127.54333333333334
7,18.1925
227,216.10666666666665
93,99.50583333333333
85,88.4
59,58.1825
72,76.35333333333334
172,161.8725
134,134.6125
130,127.70083333333334
22,32.473333333333336
269,261.4166666666667
35,42.24
421,387.8858333333333
8,27.453333333333333
286,268.58916666666664
34,47.97833333333333
119,118.38
110,113.13916666666667
94,105.1175
229,228.0925
11,34.56916666666667
43,44.134166666666665
225,220.84333333333333
127,130.32166666666666
92,85.59416666666667
366,357.0441666666667
163,154.65916666666666
90,92.7375
11,23.489166666666666
95,90.11333333333333
22,33.92583333333334
190,182.69166666666666
311,297.6575
1,17.400833333333335
100,92.19833333333334
33,39.32666666666667
159,149.19583333333333
268,266.37
92,93.20666666666666
215,217.65
126,124.33416666666666
1,24.5825
284,277.85083333333336
19,24.535
177,172.58583333333334
94,97.3975
65,73.925
39,43.880833333333335
11,33.410833333333336
28,36.821666666666665
27,34.91916666666667
163,158.60166666666666
159,149.4075
175,173.91583333333332
355,330.6408333333333
290,274.8183333333333
124,120.02166666666666
368,343.7391666666667
69,69.60583333333334
17,30.94333333333333
404,374.55333333333334
54,52.54416666666667
276,273.395
191,197.73416666666665
124,123.8375
200,208.80083333333334
214,213.94666666666666
77,78.84833333333333
273,260.32
68,69.15833333333333
282,272.3641666666667
24,30.101666666666667
16,23.80666666666667
26,40.24916666666667
10,21.733333333333334
208,206.0975
122,115.56333333333333
227,237.4025
330,312.4816666666667
54,51.719166666666666
214,205.03916666666666
164,167.4375
2,16.5625
189,186.85833333333332
33,36.76416666666667
13,28.565
158,157.13916666666665
5,18.7525
11,22.006666666666668
15,40.858333333333334
116,112.59166666666667
75,82.95916666666666
185,193.17166666666665
201,211.08
22,28.653333333333332
189,186.12
298,287.57416666666666
37,46.57333333333333
269,261.07
105,108.32166666666667
257,243.03083333333333
76,70.945
21,38.85916666666667
34,51.096666666666664
269,269.87083333333334
91,89.2125
87,91.64833333333333
302,297.51166666666666
275,267.42583333333334
136,132.555
78,76.61666666666666
255,245.34833333333333
139,132.6575
159,156.36083333333335
61,62.013333333333335
43,52.6325
44,52.74583333333333
326,308.45666666666665
80,87.06166666666667
258,255.85083333333333
68,74.365
125,124.08166666666666
82,84.50166666666667
22,36.44833333333333
115,118.62333333333333
68,64.96583333333334
270,272.2058333333333
12,20.164166666666667
106,98.62666666666667
88,90.41833333333334
56,70.1325
293,286.0341666666667
188,189.0875
129,127.62416666666667
26,46.085
204,210.90916666666666
239,230.99
47,48.75083333333333
138,134.46166666666667
16,30.125
107,106.63916666666667
291,281.67
25,35.556666666666665
26,30.006666666666668
130,125.50666666666666
78,76.12833333333333
76,84.6675
105,107.83583333333333
177,185.185
97,102.22333333333333
11,19.234166666666667
80,87.2075
69,81.5825
253,250.17833333333334
151,144.16666666666666
170,179.355
99,101.49083333333333
33,37.90833333333333
237,229.79333333333332
227,213.70166666666665
316,302.48083333333335
22,26.850833333333334
34,48.42166666666667
175,162.54
111,108.33666666666667
